title,type,vendor,product,version,update,raw_cpe,cpe_id,last_modified
Oracle Application Server Portal 10g,Application,Oracle,Application Server Portal,-,,cpe:2.3:a:oracle:application_server_portal:-:*:*:*:*:*:*:*,D19F5040-CF4E-444D-BBD6-C9D7D7998F09,2008-04-01T16:40:31.207
Oracle Collaboration Suite,Application,Oracle,Collaboration Suite,-,,cpe:2.3:a:oracle:collaboration_suite:-:*:*:*:*:*:*:*,89ECA15F-DBB4-4020-A32C-7DA7300E9C18,2007-09-14T17:36:49.090
Oracle Configurator,Application,Oracle,Configurator,-,,cpe:2.3:a:oracle:configurator:-:*:*:*:*:*:*:*,4D72DE30-097C-45CE-AF1B-6DCDE6E37C61,2007-09-14T17:36:49.090
Oracle CorporateTime Outlook Connector,Application,Oracle,Corporate Time Outlook Connector,-,,cpe:2.3:a:oracle:corporate_time_outlook_connector:-:*:*:*:*:*:*:*,48F344D0-8335-46C2-94F4-05325C387674,2008-04-01T16:40:33.877
Oracle Data Provider for .NET,Application,Oracle,Data Provider .Net,-,,cpe:2.3:a:oracle:data_provider_.net:-:*:*:*:*:*:*:*,8021B27D-E069-42C7-BA25-0F6A98C4BA65,2009-11-25T18:26:04.183
Oracle Database Assistant,Application,Oracle,Database Assistant,-,,cpe:2.3:a:oracle:database_assistant:-:*:*:*:*:*:*:*,7195EC96-B8CB-489C-8F9A-87CD716A6657,2007-09-14T17:36:49.090
Oracle Database Server,Application,Oracle,Database Server,-,,cpe:2.3:a:oracle:database_server:-:*:*:*:*:*:*:*,0B640B46-B1C9-4CD0-BFCA-25ED04165999,2012-05-10T15:28:50.613
Oracle Developer Suite,Application,Oracle,Developer Suite,-,,cpe:2.3:a:oracle:developer_suite:-:*:*:*:*:*:*:*,E2A1B8B1-04B5-4C21-BE3F-6EFEA5A0E0D6,2007-09-14T17:36:49.090
Oracle Diagnostics,Application,Oracle,Diagnostics,-,,cpe:2.3:a:oracle:diagnostics:-:*:*:*:*:*:*:*,182D6961-D430-4647-A2F8-97EF12662ADC,2007-09-14T17:36:49.090
Oracle E-Business Suite,Application,Oracle,E-Business Suite,-,,cpe:2.3:a:oracle:e-business_suite:-:*:*:*:*:*:*:*,B7AC263B-DFAC-4604-B7E0-09C131F64C59,2007-09-14T17:36:49.090
Oracle Enterprise Manager,Application,Oracle,Enterprise Manager,-,,cpe:2.3:a:oracle:enterprise_manager:-:*:*:*:*:*:*:*,37D311F3-FE32-4A23-80E8-CE7F62AB64F2,2007-09-14T17:36:49.090
Oracle Enterprise Manager Application Server Control,Application,Oracle,Enterprise Manager Application Server Control,-,,cpe:2.3:a:oracle:enterprise_manager_application_server_control:-:*:*:*:*:*:*:*,96E0F664-83BE-4678-9EDE-54DD25D837F7,2007-09-14T17:36:49.090
Oracle Enterprise Manager Database Control,Application,Oracle,Enterprise Manager Database Control,-,,cpe:2.3:a:oracle:enterprise_manager_database_control:-:*:*:*:*:*:*:*,D31F9FC3-9494-492A-B664-A65B0A4790A2,2007-09-14T17:36:49.090
Oracle Enterprise Manager Grid Control,Application,Oracle,Enterprise Manager Grid Control,-,,cpe:2.3:a:oracle:enterprise_manager_grid_control:-:*:*:*:*:*:*:*,31E4E78D-81AE-45C5-BF57-9D28787231DE,2007-09-14T17:36:49.090
Oracle EnterpriseOne,Application,Oracle,Enterpriseone,-,,cpe:2.3:a:oracle:enterpriseone:-:*:*:*:*:*:*:*,1EB6E6F0-FBB8-408D-85EC-3335268F3230,2007-09-14T17:36:49.090
Oracle Formsbuilder,Application,Oracle,Formsbuilder,-,,cpe:2.3:a:oracle:formsbuilder:-:*:*:*:*:*:*:*,AB39234F-05A7-4F7B-A50A-5DD69CD469F0,2007-09-14T17:36:49.090
Oracle HTML DB,Application,Oracle,Html Db,-,,cpe:2.3:a:oracle:html_db:-:*:*:*:*:*:*:*,2D702736-84BB-46C9-8CD5-AE64347280FB,2007-09-14T17:36:49.090
Oracle Human Capital Management,Application,Oracle,Human Capital Management,-,,cpe:2.3:a:oracle:human_capital_management:-:*:*:*:*:*:*:*,E8837B4B-F4D2-4643-96C0-EF091F39D61D,2007-09-14T17:36:49.090
Oracle Identity Management 10g,Application,Oracle,Identity Management 10G,-,,cpe:2.3:a:oracle:identity_management_10g:-:*:*:*:*:*:*:*,58379DEC-603E-4B0C-B05E-B28F97708512,2007-09-14T17:36:49.090
Oracle Internet Directory,Application,Oracle,Internet Directory,-,,cpe:2.3:a:oracle:internet_directory:-:*:*:*:*:*:*:*,EBBE6A7C-FB2A-475F-AF0A-D6E4023D5D95,2007-09-14T17:36:49.090
Oracle JDeveloper,Application,Oracle,Jdeveloper,-,,cpe:2.3:a:oracle:jdeveloper:-:*:*:*:*:*:*:*,DA030834-AB8E-4148-B1BF-3D9341E2DC64,2007-09-14T17:36:49.090
Oracle JServer,Application,Oracle,Jserver,-,,cpe:2.3:a:oracle:jserver:-:*:*:*:*:*:*:*,E950FB26-17FD-4714-AB9C-BF6692D0EF81,2007-09-14T17:36:49.090
Oracle JSP,Application,Oracle,Jsp,-,,cpe:2.3:a:oracle:jsp:-:*:*:*:*:*:*:*,FED49AB3-FE53-4ED1-AE6A-A017C38E3E7B,2007-09-14T17:36:49.090
Oracle listener,Application,Oracle,Listener,-,,cpe:2.3:a:oracle:listener:-:*:*:*:*:*:*:*,9F68E5A8-7323-43A2-B2A7-D1C67503C8D3,2011-01-12T14:35:58.240
Oracle Oracle Application Server Discussion Forum Portlet,Application,Oracle,Application Server Discussion Forum Portlet,-,,cpe:2.3:a:oracle:application_server_discussion_forum_portlet:-:*:*:*:*:*:*:*,4ADFB3E7-C994-4066-ACE8-6EECC4A82302,2008-04-01T16:40:54.830
Oracle Oracle Applications,Application,Oracle,Applications,-,,cpe:2.3:a:oracle:applications:-:*:*:*:*:*:*:*,D0ECE572-9312-4368-B8CE-603777982771,2008-04-01T16:40:54.987
Oracle Oracle Clinical,Application,Oracle,Clinical,-,,cpe:2.3:a:oracle:clinical:-:*:*:*:*:*:*:*,5170DF72-FB4E-44F7-AB8F-A3FFFECAC2EE,2008-04-01T16:40:55.283
Oracle Oracle Exchange,Application,Oracle,Exchange,-,,cpe:2.3:a:oracle:exchange:-:*:*:*:*:*:*:*,A0B219D3-186E-404F-BDA5-7E0E5CB67FE2,2008-04-01T16:41:04.660
Oracle Oracle Forms,Application,Oracle,Forms,-,,cpe:2.3:a:oracle:forms:-:*:*:*:*:*:*:*,9575888D-FD5C-48E8-B512-3DEA5B204A64,2008-04-01T16:41:04.880
Oracle HTTP Server,Application,Oracle,Http Server,-,,cpe:2.3:a:oracle:http_server:-:*:*:*:*:*:*:*,D473C11B-5708-4ECA-B293-52FABEF6EA32,2009-06-03T19:42:31.017
Oracle Oracle Reports,Application,Oracle,Reports,-,,cpe:2.3:a:oracle:reports:-:*:*:*:*:*:*:*,83F059BA-05EE-4E60-8F72-FBA8C97637ED,2008-04-01T16:41:09.300
Oracle Oracle10g Enterprise Manager Database Control,Application,Oracle,10G Enterprise Manager Database Control,-,,cpe:2.3:a:oracle:10g_enterprise_manager_database_control:-:*:*:*:*:*:*:*,203BEE61-5F4C-4E2F-96EE-72A262BBE112,2008-04-01T16:41:22.083
Oracle Oracle10g Enterprise Manager Grid Control,Application,Oracle,10G Enterprise Manager Grid Control,-,,cpe:2.3:a:oracle:10g_enterprise_manager_grid_control:-:*:*:*:*:*:*:*,34501044-C4A7-400C-916D-962D4F608878,2008-04-01T16:41:22.363
Oracle Oracle10g Reports Server,Application,Oracle,10G Reports Server,-,,cpe:2.3:a:oracle:10g_reports_server:-:*:*:*:*:*:*:*,DDA2280B-5889-43EE-A804-CCFE0C9CBC2B,2008-04-01T16:41:22.660
Oracle Oracle9i Lite,Application,Oracle,Database Server Lite,-,,cpe:2.3:a:oracle:database_server_lite:-:*:*:*:*:*:*:*,DAC51483-FE00-4D0D-B5CF-BA91B36F5127,2008-04-01T16:41:39.053
Oracle Oracle9iAS Web Cache,Application,Oracle,Application Server Web Cache,-,,cpe:2.3:a:oracle:application_server_web_cache:-:*:*:*:*:*:*:*,8FFC2F72-2836-491A-BCAD-C78BBC69DFA2,2008-04-01T16:41:41.600
Oracle PeopleSoft Enterprise Customer Relationship Mgmt,Application,Oracle,Peoplesoft Enterprise Customer Relationship Management,-,,cpe:2.3:a:oracle:peoplesoft_enterprise_customer_relationship_management:-:*:*:*:*:*:*:*,0637D493-CF92-46FB-9332-5297917562D1,2008-04-01T16:41:43.443
Oracle PeopleSoft Enterprise Human Capital Management,Application,Oracle,Peoplesoft Enterprise Human Capital Management,-,,cpe:2.3:a:oracle:peoplesoft_enterprise_human_capital_management:-:*:*:*:*:*:*:*,5ED49F28-3668-4072-9EA3-7BEDCBB44A32,2007-09-14T17:36:49.090
Oracle PeopleSoft Enterprise PeopleTools,Application,Oracle,Peoplesoft Enterprise Peopletools,-,,cpe:2.3:a:oracle:peoplesoft_enterprise_peopletools:-:*:*:*:*:*:*:*,211ABDEB-0162-425F-A344-88BF43321704,2007-09-14T17:36:49.090
Oracle PeopleSoft Enterprise Portal,Application,Oracle,Peoplesoft Enterprise Portal,-,,cpe:2.3:a:oracle:peoplesoft_enterprise_portal:-:*:*:*:*:*:*:*,7478E6B7-C8BE-4F86-AB4A-76D17FFF53C1,2007-09-14T17:36:49.090
Oracle PeopleSoft Enterprise Tools,Application,Oracle,Peoplesoft Enterprise Tools,-,,cpe:2.3:a:oracle:peoplesoft_enterprise_tools:-:*:*:*:*:*:*:*,EF7368BF-0790-407B-8FA1-820FB2D37CD2,2007-09-14T17:36:49.090
Oracle Pharmaceutical Applications,Application,Oracle,Pharmaceutical,-,,cpe:2.3:a:oracle:pharmaceutical:-:*:*:*:*:*:*:*,535B7E8E-EC6B-4D1D-8F27-C63D7F6253E4,2008-04-01T16:41:45.257
Oracle Secure Enterprise Search,Application,Oracle,Secure Enterprise Search,-,,cpe:2.3:a:oracle:secure_enterprise_search:-:*:*:*:*:*:*:*,CDD02D11-C7E7-45FC-B6D9-C8D16FE7062E,2007-09-14T17:36:49.090
Oracle Server Manager,Application,Oracle,Server Manager,-,,cpe:2.3:a:oracle:server_manager:-:*:*:*:*:*:*:*,502483B6-7492-49EF-BE3D-78581264D866,2007-09-14T17:36:49.090
Oracle Web Listener,Application,Oracle,Web Listener,-,,cpe:2.3:a:oracle:web_listener:-:*:*:*:*:*:*:*,9A12C07B-218D-48D3-8AD7-71A6A88ED5AF,2007-09-14T17:36:49.090
Oracle Workflow,Application,Oracle,Workflow,-,,cpe:2.3:a:oracle:workflow:-:*:*:*:*:*:*:*,0846E85B-7A1F-4412-A0D2-9920DB538253,2007-09-14T17:36:49.090
PatchLink Corporation PatchLink,Application,Lumension,Patchlink,-,,cpe:2.3:a:lumension:patchlink:-:*:*:*:*:*:*:*,5C4712D9-9055-443B-895F-EA8E1E8DF9A5,2008-04-01T16:16:06.937
PatchLink Corporation PatchLink Update Server,Application,Lumension,Patchlink Update Server,-,,cpe:2.3:a:lumension:patchlink_update_server:-:*:*:*:*:*:*:*,CA5ED206-36C1-41C4-8501-A50C2B7D64D2,2008-04-01T16:16:07.077
Peribit Sequence Reduction System Software,Application,Peribit,Sequence Reduction System Software,-,,cpe:2.3:a:peribit:sequence_reduction_system_software:-:*:*:*:*:*:*:*,6D4E769E-BE90-4EF3-9D75-2C4396CB375B,2007-09-14T17:36:49.090
Persits Software AspUpload,Application,Persits,Aspupload,-,,cpe:2.3:a:persits:aspupload:-:*:*:*:*:*:*:*,47A937BC-87B9-492A-AD40-1568B332D3DA,2008-04-01T16:41:46.537
PGP OpenPGP,Application,Pgp,Openpgp,-,,cpe:2.3:a:pgp:openpgp:-:*:*:*:*:*:*:*,B1FAA7F3-206F-4C31-AC62-D8EABFBCECDF,2007-09-14T17:36:49.090
PGP Personal Privacy,Application,Pgp,Personal Privacy,-,,cpe:2.3:a:pgp:personal_privacy:-:*:*:*:*:*:*:*,3BFCD279-D6D8-4C32-A060-9AC9C3DF7FB8,2007-09-14T17:36:49.090
PGP PGP Certificate Server,Application,Pgp,Certificate Server,-,,cpe:2.3:a:pgp:certificate_server:-:*:*:*:*:*:*:*,FADC8C00-B186-4D90-9B9C-B59ABB6E014E,2008-04-01T16:41:47.833
PGP PGP Corporate Desktop,Application,Pgp,Corporate Desktop,-,,cpe:2.3:a:pgp:corporate_desktop:-:*:*:*:*:*:*:*,B3A3AFB3-EE7C-46F8-BD04-7CE618F67F86,2008-04-01T16:41:48.053
PGP PGP Desktop Security,Application,Pgp,Desktop Security,-,,cpe:2.3:a:pgp:desktop_security:-:*:*:*:*:*:*:*,62D7FC4A-1809-4270-A4CF-83D977C3DE7A,2008-04-01T16:41:48.350
PGP PGP E-Business Server,Application,Pgp,E-Business Server,-,,cpe:2.3:a:pgp:e-business_server:-:*:*:*:*:*:*:*,46FB2006-2A4B-4CEA-ADAF-477FD0A826EC,2008-04-01T16:41:48.537
PGP PGP Freeware,Application,Pgp,Freeware,-,,cpe:2.3:a:pgp:freeware:-:*:*:*:*:*:*:*,6141F46B-C672-4F7A-B22B-BB7393096D99,2008-04-01T16:41:49.083
PGP PGP Keyserver,Application,Pgp,Keyserver,-,,cpe:2.3:a:pgp:keyserver:-:*:*:*:*:*:*:*,0CBE63A8-0A5C-47F7-B069-0105F831B20E,2008-04-01T16:41:49.257
PGP PGP Personal Security,Application,Pgp,Personal Security,-,,cpe:2.3:a:pgp:personal_security:-:*:*:*:*:*:*:*,5D6258AF-126C-4624-A23D-A7D77C7210B1,2008-04-01T16:41:49.490
PHP Animated Smiley Generator,Application,Php,Animated Smiley Generator,-,,cpe:2.3:a:php:animated_smiley_generator:-:*:*:*:*:*:*:*,8418BC04-4E89-44B0-817F-FE931B335ED2,2007-09-14T17:36:49.090
PHP AR Memberscript,Application,Php,Ar Memberscript,-,,cpe:2.3:a:php:ar_memberscript:-:*:*:*:*:*:*:*,AB469C11-7F9B-4CCA-9AA6-FD14892BFF5C,2007-09-14T17:36:49.090
PHP Blog CMS,Application,Php,Blog Cms,-,,cpe:2.3:a:php:blog_cms:-:*:*:*:*:*:*:*,62BAAAEF-6589-4846-AE4B-3AF6FEAD50A1,2007-09-14T17:36:49.090
PHP Bloq,Application,Php,Bloq,-,,cpe:2.3:a:php:bloq:-:*:*:*:*:*:*:*,09BEC6D5-4712-452F-BB13-68A56476905A,2007-09-14T17:36:49.090
PHP COM extensions,Application,Php,Com Extensions,-,,cpe:2.3:a:php:com_extensions:-:*:*:*:*:*:*:*,0EF7E123-190F-429F-8B4B-1C2DC3CF208E,2007-09-14T17:36:49.090
PHP CVS,Application,Php,Cvs,-,,cpe:2.3:a:php:cvs:-:*:*:*:*:*:*:*,38838574-832A-46CB-A871-5713A814723D,2007-09-14T17:36:49.090
PHP Directory Listing Script,Application,Php,Directory Listing Script,-,,cpe:2.3:a:php:directory_listing_script:-:*:*:*:*:*:*:*,1793959A-4751-40E8-B5B2-3DF8D0182D0A,2007-09-14T17:36:49.090
PHP dirLIST,Application,Php,Dirlist,-,,cpe:2.3:a:php:dirlist:-:*:*:*:*:*:*:*,A24226DF-9A66-4E19-95AD-670577C612C5,2007-09-14T17:36:49.090
PHP EasyMoblog,Application,Php,Easymoblog,-,,cpe:2.3:a:php:easymoblog:-:*:*:*:*:*:*:*,2CB12E24-20C3-4F1F-B917-B0EE091BA6EB,2007-09-14T17:36:49.090
PHP ErrorDocs,Application,Php,Errordocs,-,,cpe:2.3:a:php:errordocs:-:*:*:*:*:*:*:*,EA3A821B-7F81-4F1E-8700-70E124B03A73,2007-09-14T17:36:49.090
PHP go-pear.php,Application,Php,Go-Pear.Php,-,,cpe:2.3:a:php:go-pear.php:-:*:*:*:*:*:*:*,E391281C-6E68-4C7F-910A-7E84BADAF6DB,2007-09-14T17:36:49.090
PHP PEAR,Application,Php,Pear,-,,cpe:2.3:a:php:pear:-:*:*:*:*:*:*:*,F5446B10-6ADD-4DF7-9994-76D3BC9DFDF1,2007-09-14T17:36:49.090
PHP PECL phpDOC,Application,Php,Pecl Phpdoc,-,,cpe:2.3:a:php:pecl_phpdoc:-:*:*:*:*:*:*:*,C63B8241-07A9-4639-A5CB-0437AA9A0CE7,2007-09-14T17:36:49.090
PHP PHP,Application,Php,Php,-,,cpe:2.3:a:php:php:-:*:*:*:*:*:*:*,34C8BF62-B598-4090-8003-7F88C926F875,2007-09-14T17:36:49.090
PHP PHP Script Index,Application,Php,Php Script Index,-,,cpe:2.3:a:php:php_script_index:-:*:*:*:*:*:*:*,AAA6E689-C0B5-4289-AB53-F4C3D239B270,2007-09-14T17:36:49.090
PHP PHP_FI,Application,Php,Php Fi,-,,cpe:2.3:a:php:php_fi:-:*:*:*:*:*:*:*,0D351675-D2AE-4F1B-B326-249A23063018,2007-09-14T17:36:49.090
PHP PHP123 Top Sites,Application,Php,Php123 Top Sites,-,,cpe:2.3:a:php:php123_top_sites:-:*:*:*:*:*:*:*,92061817-34A6-487B-B972-E9D3B3879CA8,2007-09-14T17:36:49.090
PHP phpBookingCalendar,Application,Php,Phpbookingcalendar,-,,cpe:2.3:a:php:phpbookingcalendar:-:*:*:*:*:*:*:*,E94BD576-9BF4-4307-BCD3-E53802ECA7D9,2007-09-14T17:36:49.090
PHP phpSquidPass,Application,Php,Phpsquidpass,-,,cpe:2.3:a:php:phpsquidpass:-:*:*:*:*:*:*:*,A0CB37BD-3508-45B1-8C91-EA1A67591FA1,2007-09-14T17:36:49.090
PHP-Blogger PHP-Blogger,Application,Phpblogger,Php-Blogger,-,,cpe:2.3:a:phpblogger:php-blogger:-:*:*:*:*:*:*:*,3F6582C3-6BE3-431C-9B47-1026B86F267A,2008-03-25T19:16:37.227
PHP-Calendar PHP-Calendar,Application,Php-Calendar,Php-Calendar,-,,cpe:2.3:a:php-calendar:php-calendar:-:*:*:*:*:*:*:*,D5B5A5A5-A3E5-4192-9585-44C3F6DC77BA,2007-09-14T17:36:49.090
PHP-Fusion,Application,Php-Fusion,Php-Fusion,-,,cpe:2.3:a:php-fusion:php-fusion:-:*:*:*:*:*:*:*,FE1BBEFD-5C42-47C0-A528-13011AB62F94,2010-06-11T18:08:23.030
PHP-Nuke AutoHTML Module,Application,Php-Nuke,Autohtml Module,-,,cpe:2.3:a:php-nuke:autohtml_module:-:*:*:*:*:*:*:*,E39BFF7D-1513-4C55-A4A2-385A0B438881,2007-09-14T17:36:49.090
PHP-Nuke eBoard Module,Application,Php-Nuke,Eboard Module,-,,cpe:2.3:a:php-nuke:eboard_module:-:*:*:*:*:*:*:*,7C0062EB-192A-47E2-9A96-EC4BD9675FBB,2007-09-14T17:36:49.090
PHP-Nuke INP,Application,Php-Nuke,Inp,-,,cpe:2.3:a:php-nuke:inp:-:*:*:*:*:*:*:*,38133480-CCBA-4F2F-B7E2-D140AEC7D6B4,2007-09-14T17:36:49.090
PHP-Nuke MyHeadlines,Application,Php-Nuke,Myheadlines,-,,cpe:2.3:a:php-nuke:myheadlines:-:*:*:*:*:*:*:*,6A825E02-8ADE-441C-8889-7E589497A103,2007-09-14T17:36:49.090
PHP-Nuke PHP-Nuke Advanced Classified Module,Application,Php-Nuke,Advanced Classified Module,-,,cpe:2.3:a:php-nuke:advanced_classified_module:-:*:*:*:*:*:*:*,E5AE0533-F718-4639-BAE1-BE7317249E32,2008-04-01T16:41:53.350
PHP-Nuke PHP-Nuke Emporium Module,Application,Php-Nuke,Emporium Module,-,,cpe:2.3:a:php-nuke:emporium_module:-:*:*:*:*:*:*:*,BE92F360-F2AC-45E8-80DE-DAE5D83F73AA,2008-04-01T16:41:53.520
PHP-Nuke PHP-Nuke EV,Application,Php-Nuke,Ev,-,,cpe:2.3:a:php-nuke:ev:-:*:*:*:*:*:*:*,B308E573-F3AC-4001-A110-9A4F06F01980,2008-04-01T16:41:53.740
PHP-Nuke PHP-Nuke iFrame Module,Application,Php-Nuke,Iframe Module,-,,cpe:2.3:a:php-nuke:iframe_module:-:*:*:*:*:*:*:*,BA0FF158-0226-4EAE-A107-304D0B7E1E44,2008-04-01T16:41:53.880
PHP-Nuke PHP-Nuke Mermaid Module,Application,Php-Nuke,Mermaid Module,-,,cpe:2.3:a:php-nuke:mermaid_module:-:*:*:*:*:*:*:*,6BD0BB3A-281B-4F8E-8F01-E0A4B6270FAC,2008-04-01T16:41:54.020
PHP-Nuke PHP-Nuke News Module,Application,Php-Nuke,News Module,-,,cpe:2.3:a:php-nuke:news_module:-:*:*:*:*:*:*:*,CE488248-9342-403D-933E-1ED29B2638F7,2008-04-01T16:41:54.193
PHP-Nuke PHP-Nuke Pool Module,Application,Php-Nuke,Pool Module,-,,cpe:2.3:a:php-nuke:pool_module:-:*:*:*:*:*:*:*,119A4C46-CBDD-47FD-9963-491E5DF6EA29,2008-04-01T16:41:54.537
PHP-Nuke PHP-Nuke Sections Module,Application,Php-Nuke,Sections Module,-,,cpe:2.3:a:php-nuke:sections_module:-:*:*:*:*:*:*:*,A6A28077-8888-4123-9A96-904D5C445AAC,2008-04-01T16:41:54.663
PHP-Nuke Satel Lite,Application,Php-Nuke,Satel Lite,-,,cpe:2.3:a:php-nuke:satel_lite:-:*:*:*:*:*:*:*,975ABE58-DCB4-4DBD-8809-7D8B0CF6C2D6,2007-09-14T17:36:49.090
PHP-proxima PHP-proxima,Application,Php-Proxima,Php-Proxima,-,,cpe:2.3:a:php-proxima:php-proxima:-:*:*:*:*:*:*:*,475180F7-2B38-40BC-886D-29BF9BE1FE62,2007-09-14T17:36:49.090
Pidgin,Application,Pidgin,Pidgin,-,,cpe:2.3:a:pidgin:pidgin:-:*:*:*:*:*:*:*,ADC01B71-7423-4D65-94D0-F70C47E40B8E,2011-03-04T17:47:05.250
PKWare Inc. PKZip,Application,Pkware,Pkzip,-,,cpe:2.3:a:pkware:pkzip:-:*:*:*:*:*:*:*,F8A5F736-7DCA-42B7-BE37-F2AEB42F6428,2008-03-25T19:16:37.913
PostgreSQL,Application,Postgresql,Postgresql,-,,cpe:2.3:a:postgresql:postgresql:-:*:*:*:*:*:*:*,F489645D-7794-4D98-A59A-AAE3AF051A0B,2023-08-11T17:40:24.710
Progress Software Corp 4GL Compiler,Application,Progress,4Gl Compiler,-,,cpe:2.3:a:progress:4gl_compiler:-:*:*:*:*:*:*:*,4305C319-5139-4186-A32C-DBA31D9BC1CE,2008-03-25T19:16:38.383
Progress Software Corp Database,Application,Progress,Database,-,,cpe:2.3:a:progress:database:-:*:*:*:*:*:*:*,E50C2A4E-275B-4968-AC4F-E5013446D9C6,2008-03-25T19:16:38.477
Progress Software Corp ObjectStore,Application,Progress,Objectstore,-,,cpe:2.3:a:progress:objectstore:-:*:*:*:*:*:*:*,AAE6FAAA-8525-4426-B14F-4E50A95C5DC5,2008-03-25T19:16:38.587
Progress Software Corp OpenEdge,Application,Progress,Openedge,-,,cpe:2.3:a:progress:openedge:-:*:*:*:*:*:*:*,6D0C23ED-7CB1-4376-B7D9-2E500FE30F0A,2008-03-25T19:16:38.710
Progress Software Corp WebSpeed,Application,Progress,Webspeed,-,,cpe:2.3:a:progress:webspeed:-:*:*:*:*:*:*:*,90EEF735-BE75-468A-9DF1-4AF1CD8E6DCD,2008-03-25T19:16:39.070
Progress Software Corp WebSpeed Messenger,Application,Progress,Webspeed Messenger,-,,cpe:2.3:a:progress:webspeed_messenger:-:*:*:*:*:*:*:*,C41403CB-E31D-4889-B6F4-E41F1D656BD0,2008-03-25T19:16:39.320
PureEdge Solutions PureEdge Viewer,Application,Pureedge,Pureedge Viewer,-,,cpe:2.3:a:pureedge:pureedge_viewer:-:*:*:*:*:*:*:*,0C44E229-1C36-40A0-BE4E-013B9B82B6AE,2008-03-25T19:16:39.447
Qlogic SANsurfer,Application,Qlogic,Sansurfer,-,,cpe:2.3:a:qlogic:sansurfer:-:*:*:*:*:*:*:*,073F7E9D-86BF-4B22-8E30-F74B275AA327,2007-09-14T17:36:49.090
Quantum Main Code,Application,Quantum,Quantum,-,,cpe:2.3:a:quantum:quantum:-:*:*:*:*:*:*:*,D9600375-E8A0-4FCC-99B3-EAEBDD884835,2008-04-01T16:41:55.727
RadVision L2W 323,Application,Radvision,L2W-323,-,,cpe:2.3:a:radvision:l2w-323:-:*:*:*:*:*:*:*,9D443EAB-6880-4F4E-89BC-C7AD248DCB14,2008-04-01T16:41:56.303
RadWare Cache Server Directory,Application,Radware,Cache Server Directory,-,,cpe:2.3:a:radware:cache_server_directory:-:*:*:*:*:*:*:*,792BCF3E-660F-415C-8961-753A71FE4A76,2007-09-14T17:36:49.090
RadWare FireProof,Application,Radware,Fireproof,-,,cpe:2.3:a:radware:fireproof:-:*:*:*:*:*:*:*,55C3BBA4-7210-404D-8E2B-0FBDDCB55CCB,2007-09-14T17:36:49.090
RadWare LinkProof,Application,Radware,Linkproof,-,,cpe:2.3:a:radware:linkproof:-:*:*:*:*:*:*:*,EDA24387-4732-412F-B513-61B024600033,2007-09-14T17:36:49.090
RadWare Web Server Directory,Application,Radware,Web Server Directory,-,,cpe:2.3:a:radware:web_server_directory:-:*:*:*:*:*:*:*,0F9F4B42-629C-4336-9FDE-DA6F94B8086A,2007-09-14T17:36:49.090
RARLAB WinRAR,Application,Rarlab,Winrar,-,,cpe:2.3:a:rarlab:winrar:-:*:*:*:*:*:*:*,A92377FD-D647-4797-8245-770334F90E18,2011-03-04T17:47:06.627
RealNetworks RealPlayer,Application,Realnetworks,Realplayer,-,,cpe:2.3:a:realnetworks:realplayer:-:*:*:*:*:*:*:*,9E4BD5A5-E85B-4ECD-BBFB-0A71CC87B6BD,2009-11-25T18:27:18.340
Red Hat application_server,Application,Redhat,Application Server,-,,cpe:2.3:a:redhat:application_server:-:*:*:*:*:*:*:*,404FAE56-481B-469D-AF3F-CCB29DEC26B4,2008-03-25T19:16:43.037
Red Hat Application Stack,Application,Redhat,Rhel Application Stack,-,,cpe:2.3:a:redhat:rhel_application_stack:-:*:*:*:*:*:*:*,DE310C37-7972-419A-99D4-4D7ADFE3C202,2008-04-15T22:37:58.460
Red Hat Arts,Application,Redhat,Analog Real-Time Synthesizer,-,,cpe:2.3:a:redhat:analog_real-time_synthesizer:-:*:*:*:*:*:*:*,CB65828B-02E6-43F3-A1D7-999321A26658,2008-04-01T16:41:58.523
Red Hat cluster_suite,Application,Redhat,Cluster Suite,-,,cpe:2.3:a:redhat:cluster_suite:-:*:*:*:*:*:*:*,B078AA9F-B9A9-483F-BD06-BE37DB9DAF68,2008-03-25T19:16:44.947
Red Hat ddskk,Application,Redhat,Daredevil Skk,-,,cpe:2.3:a:redhat:daredevil_skk:-:*:*:*:*:*:*:*,5A986FF3-6DC9-4F96-9E0C-49CF82B78F6C,2008-04-01T16:41:59.897
Red Hat ddskk_xemacs,Application,Redhat,Xemacs,-,,cpe:2.3:a:redhat:xemacs:-:*:*:*:*:*:*:*,02DCB29C-91F6-424A-A64E-60F68BA7A06B,2008-04-01T16:42:00.677
Red Hat developer_suite,Application,Redhat,Developer Suite,-,,cpe:2.3:a:redhat:developer_suite:-:*:*:*:*:*:*:*,EBE7A710-F6D9-48AD-A8E6-7DF2578517CD,2008-03-25T19:16:47.930
Red Hat Docbook_utils,Application,Redhat,Docbook Utils,-,,cpe:2.3:a:redhat:docbook_utils:-:*:*:*:*:*:*:*,523D2927-3EA5-484D-9785-907843CC6201,2008-03-25T19:16:48.507
Red Hat enterprise_linux_productivity,Application,Redhat,Enterprise Linux  Optional Productivity Applications,-,,cpe:2.3:a:redhat:enterprise_linux__optional_productivity_applications:-:*:*:*:*:*:*:*,D699A7EC-BFE3-40A9-95F3-82737FCDEAA2,2008-04-01T16:42:11.477
